strength_k,diameter,resolution_order,m,eigen_index,real_sigma,imag_sigma,abs_sigma,edge_fraction,radial_roughness
8.0,4.58,70,10,0,3.835429604879463e-26,-8656267.467735725,8656267.467735725,0.15936005036160591,1661248.8327462354
8.0,4.58,70,10,1,-4.6337691178751125e-27,822732.8794871356,822732.8794871356,0.00042471865625439944,198205.90752782096
8.0,4.58,70,10,2,3.77864387349033e-27,-558021.2621215244,558021.2621215244,0.0002025432539985642,197907.34828934493
8.0,4.58,70,10,3,-7.512145302018579e-26,168250.45727667827,168250.45727667827,1.5645721392690697e-05,65199.00884077391
8.0,4.58,70,10,4,1.1416575102131493e-24,-115895.72326856328,115895.72326856328,1.3938825367440588e-05,65251.2085203674
8.0,4.58,70,10,5,-1.331215282033101e-24,55813.73715895482,55813.73715895482,9.867554504020761e-06,30806.10740771558
8.0,4.58,70,10,6,-1.0809441572886452e-24,-39223.81170139941,39223.81170139941,2.092623575447315e-05,30784.223403370976
8.0,4.58,70,10,7,-6.190173118023543e-20,-26959.07446977892,26959.07446977892,0.9999983709585791,101852.18080646876
8.0,4.58,70,10,8,-6.323299852271692e-20,26780.238901295295,26780.238901295295,0.9999982817682208,100958.08269997075
8.0,4.58,70,10,9,-3.7929566664644365e-24,24244.06563210663,24244.06563210663,0.00014407540716746881,17708.150842524617
8.0,4.58,70,10,10,9.582030866479851e-24,-17436.976759199777,17436.976759199777,9.838041238350933e-05,17640.509029319826
8.0,4.58,70,10,11,8.590740009940214e-24,12524.131114169033,12524.131114169033,0.0005572238281116076,11454.402327642214
8.0,4.58,70,10,12,-6.230247063711701e-20,-11007.213333509268,11007.213333509268,0.9999929641918142,40312.111872409034
8.0,4.58,70,10,13,-6.164600922399454e-20,10907.116430136868,10907.116430136868,0.9999927929217866,40030.28728924357
8.0,4.58,70,10,14,-1.047089127164907e-23,-9233.819899864237,9233.819899864237,0.00045999212613423467,11419.766647170942
8.0,4.58,70,10,15,9.815865139880283e-24,7303.755885447491,7303.755885447491,0.0001069116008992564,8057.909458448771
8.0,4.58,70,10,16,-6.07993333289835e-20,-5323.236267491115,5323.236267491115,0.999962898665459,19394.29661035075
8.0,4.58,70,10,17,4.622905592388954e-24,-5521.838449211123,5521.838449211123,0.0018193291153405272,7999.000090105615
8.0,4.58,70,10,18,-6.170624704399084e-20,5287.521375567013,5287.521375567013,0.9999676906881042,19222.28513049898
8.0,4.58,70,10,19,-4.8197314758598766e-23,4658.577336252666,4658.577336252666,0.00028650289281138515,5958.001841594728
8.0,4.58,70,10,20,5.596419213682451e-23,-3609.0851563742594,3609.0851563742594,0.003208271716225953,5849.726609781566
8.0,4.58,70,10,21,-5.983411749006881e-20,-3389.06106531673,3389.06106531673,0.9998876575259231,12189.489090905932
8.0,4.58,70,10,22,-5.938102714857681e-20,3361.153453548228,3361.153453548228,0.9998837021778413,12101.495229717317
8.0,4.58,70,10,23,-2.880605143607438e-23,3182.922089836242,3182.922089836242,0.002961985145795288,4668.98216242262
8.0,4.58,70,10,24,-1.2538144434707084e-23,-2523.465040029346,2523.465040029346,0.0004235391895124946,4535.721339417324
8.0,4.58,70,10,25,-8.08012709870788e-23,2296.1940208702767,2296.1940208702767,0.002416037620260599,3731.555287598161
8.0,4.58,70,10,26,-5.795520122967192e-20,2226.8808207629636,2226.8808207629636,0.9992955494693603,7967.909414237309
8.0,4.58,70,10,27,-5.73806431018396e-20,-2240.836172584258,2240.836172584258,0.999345120817758,8034.189944960545
8.0,4.58,70,10,28,-2.556760111225421e-22,-1859.9800474122485,1859.9800474122485,0.0012603838382540364,3613.142422406901
8.0,4.58,70,10,29,-2.838811531351846e-22,1731.0449690288842,1731.0449690288842,0.004372067363818896,3046.4141417930177
8.0,4.58,70,10,30,-5.708051299139027e-20,1657.0426308221597,1657.0426308221597,0.995347714910023,5899.899559560819
8.0,4.58,70,10,31,-5.748496434952115e-20,-1669.1871733759804,1669.1871733759804,0.9956425726878684,5941.049295997797
8.0,4.58,70,10,32,-5.785713992015132e-22,-1430.1707668725423,1430.1707668725423,0.0007976667319778617,2989.460071390966
8.0,4.58,70,10,33,7.034764098593517e-24,1353.2816560909198,1353.2816560909198,0.0007116312811470949,2582.629541256533
8.0,4.58,70,10,34,-5.472017626345724e-20,1254.1292328929233,1254.1292328929233,0.9566153024843692,4441.055855154494
8.0,4.58,70,10,35,-5.431104539780552e-20,-1260.8917702650176,1260.8917702650176,0.9588444802652073,4476.703228867372
8.0,4.58,70,10,36,-1.1029646934629516e-21,-1138.682078901084,1138.682078901084,0.00136937308285356,2512.3985454958483
8.0,4.58,70,10,37,-2.2409990206034393e-21,1090.991076292043,1090.991076292043,0.0016414363054467946,2215.3483202117927
8.0,4.58,70,10,38,-5.2468545774585295e-20,1015.290467607712,1015.290467607712,0.791771190129481,3579.801808163622
8.0,4.58,70,10,39,-5.292786018858979e-20,-1021.4446432292156,1021.4446432292156,0.8019734072216574,3603.9453648910944
8.0,4.58,70,10,40,-1.6012949235674425e-20,-933.557918280967,933.557918280967,0.0015317046766699749,2180.8655491328377
8.0,4.58,70,10,41,-1.857047177462047e-20,903.0899413985853,903.0899413985853,0.0008256862993255649,1955.485089101208
8.0,4.58,70,10,42,-4.7061118372183593e-20,829.9791353705804,829.9791353705804,0.523055198854915,2908.2494242932394
8.0,4.58,70,10,43,-4.696613075615172e-20,-833.3887833377573,833.3887833377573,0.5283686280529126,2929.6131553679634
8.0,4.58,70,10,44,-8.812863759868173e-20,-785.2006774944957,785.2006774944957,0.0016480951792874627,1907.160527442964
8.0,4.58,70,10,45,-1.1495720861524504e-19,765.346223856253,765.346223856253,0.0015568719122739192,1738.6004145323827
8.0,4.58,70,10,46,-5.095621971435367e-20,710.7704526225003,710.7704526225003,0.5008792564145936,2475.4416063059566
8.0,4.58,70,10,47,-4.928900896877377e-20,-713.9169931760563,713.9169931760563,0.5065603916282038,2490.5113571214965
8.0,4.58,70,10,48,-1.6530756881295392e-19,-675.5561062966137,675.5561062966137,0.0037376918698366133,1728.3550373315377
8.0,4.58,70,10,49,-3.25860559250978e-19,662.5929725096239,662.5929725096239,0.002006994535399062,1594.0906328304397
8.0,4.58,70,10,50,5.263048359367444e-20,613.8342228787941,613.8342228787941,0.3278611093591674,2109.0238945405604
8.0,4.58,70,10,51,5.141117094215792e-20,-615.2028433030938,615.2028433030938,0.33006243811142244,2119.7325875146003
8.0,4.58,70,10,52,3.8156718208913164e-19,-594.3358227641285,594.3358227641285,0.0041018058384469985,1571.2035170422234
8.0,4.58,70,10,53,3.9786256997108776e-19,586.1492324632083,586.1492324632083,0.004863712866281458,1476.658837672387
8.0,4.58,70,10,54,-3.6996039220341477e-19,-553.2498097076599,553.2498097076599,0.265119484745958,1859.5200664524368
8.0,4.58,70,10,55,-3.8524910819256867e-19,551.963150324034,551.963150324034,0.2562247700139539,1852.2290192082914
8.0,4.58,70,10,56,-3.7133992335073456e-19,-533.4627640009777,533.4627640009777,0.04658928126173341,1557.7144909901858
8.0,4.58,70,10,57,-4.2084593606569595e-19,529.1058587544386,529.1058587544386,0.04354031061872896,1491.0770738542092
8.0,4.58,70,10,58,4.784786676068955e-19,502.65308820836276,502.65308820836276,0.14969757566805914,1615.606216818071
8.0,4.58,70,10,59,3.952225850120587e-19,-503.6506551919668,503.6506551919668,0.14538535862232993,1637.1380992467155
8.0,4.58,70,10,60,5.028324697281748e-19,-485.1617245948759,485.1617245948759,0.10922061660843256,1532.5299492661704
8.0,4.58,70,10,61,5.355021658885052e-19,482.69894843987277,482.69894843987277,0.10927571848889288,1488.4551219853518
8.0,4.58,70,10,62,-3.1773265422630417e-19,-462.0926875193078,462.0926875193078,0.1206156816782934,1488.4407091661033
8.0,4.58,70,10,63,-4.399209867350233e-19,460.03229760351445,460.03229760351445,0.12136127731865289,1446.625405689723
8.0,4.58,70,10,64,-7.476574666813851e-19,-440.4330763604051,440.4330763604051,0.1127580994341531,1408.893519950184
8.0,4.58,70,10,65,-7.688967760084511e-19,438.3074998131545,438.3074998131545,0.11311553899725343,1367.1131143138587
8.0,4.58,70,10,66,-3.629897309301353e-21,-419.17556852699687,419.17556852699687,0.11045441665581171,1339.284289054135
8.0,4.58,70,10,67,1.3721488246757919e-19,417.10494952566944,417.10494952566944,0.11014703541241182,1298.3446715711557
8.0,4.58,70,10,68,7.897259861821763e-19,-398.6047771674953,398.6047771674953,0.11121535120481146,1269.647641081821
8.0,4.58,70,10,69,8.320937646785275e-19,396.5133122075139,396.5133122075139,0.10992097080717646,1229.6295099761696
8.0,4.58,70,10,70,2.9171511611928e-19,-378.4819467642896,378.4819467642896,0.1152744199143336,1202.1157949323037
8.0,4.58,70,10,71,1.6772417546100782e-19,376.38902604625093,376.38902604625093,0.1132424002917596,1163.0024425400811
8.0,4.58,70,10,72,-7.905396833961115e-19,-358.87047237116417,358.87047237116417,0.1202701585123721,1136.2423078044312
8.0,4.58,70,10,73,-8.779046188008978e-19,356.7831241590123,356.7831241590123,0.11810901520073691,1098.0440498099783
8.0,4.58,70,10,74,-6.578169935386272e-19,-339.8130805313704,339.8130805313704,0.12378787207830598,1072.2455873863705
8.0,4.58,70,10,75,-5.353087779537801e-19,337.7327025609625,337.7327025609625,0.12218361867597828,1034.9634228356679
8.0,4.58,70,10,76,5.925957433742621e-19,-321.3041462286282,321.3041462286282,0.12424370795582079,1010.2121741103897
8.0,4.58,70,10,77,7.149965791918862e-19,319.2270588054427,319.2270588054427,0.12359868447128745,973.8468888775269
8.0,4.58,70,10,78,9.080115451149456e-19,-303.30855039949336,303.30855039949336,0.12151119397059651,950.1317510401409
8.0,4.58,70,10,79,8.143205770679549e-19,301.2317128517697,301.2317128517697,0.12167780669450849,914.6625882829462
8.0,4.58,70,10,80,-3.290030027496987e-19,-285.81657553834043,285.81657553834043,0.11685361783377363,891.8784784605883
8.0,4.58,70,10,81,-4.671666523949209e-19,283.7431760309603,283.7431760309603,0.11721905957537891,857.3132111313942
8.0,4.58,70,10,82,-1.1639955727240503e-18,-268.86015472132067,268.86015472132067,0.11255189940663707,835.3587727650303
8.0,4.58,70,10,83,-1.1436186031246839e-18,266.79386267827556,266.79386267827556,0.11237850141985813,801.7106755405148
8.0,4.58,70,10,84,-1.5147311241342882e-19,-252.4628175582603,252.4628175582603,0.11110352565305318,780.7465577318204
8.0,4.58,70,10,85,1.975835195427945e-20,250.40389934246136,250.40389934246136,0.10987834198005152,747.980699592572
8.0,4.58,70,10,86,1.1510975224108414e-18,-236.59916975338146,236.59916975338146,0.11358355521899509,728.1591275005875
8.0,4.58,70,10,87,1.2269136257771812e-18,234.54406801206807,234.54406801206807,0.11128521525821335,696.2778839875037
8.0,4.58,70,10,88,5.705084018849502e-19,-221.23373674074637,221.23373674074637,0.11872240383896847,677.4645853025071
8.0,4.58,70,10,89,3.2661032317258844e-19,219.17933484669777,219.17933484669777,0.11583259790920561,646.4781575051051
8.0,4.58,70,10,90,-1.0816252500212182e-18,-206.3796161736022,206.3796161736022,0.12367548723637606,628.52678101269
8.0,4.58,70,10,91,-1.3012693222535101e-18,204.3321414769806,204.3321414769806,0.1209474784469627,598.3829189168698
8.0,4.58,70,10,92,-1.1736117812848325e-18,-192.07960875245286,192.07960875245286,0.12589167737505877,581.3613339452078
8.0,4.58,70,10,93,-9.429841162146808e-19,190.04666466275611,190.04666466275611,0.12409337404782779,552.0704528299842
8.0,4.58,70,10,94,6.49523248972956e-19,-178.33949376528807,178.33949376528807,0.1246366457217419,536.1572613258589
8.0,4.58,70,10,95,9.82861794409038e-19,176.3161261456062,176.3161261456062,0.12407360487321868,507.752007080458
8.0,4.58,70,10,96,1.4897948159487761e-18,-165.1120790178984,165.1120790178984,0.12075296112834416,492.989607381144
8.0,4.58,70,10,97,1.3718276729852272e-18,163.0901394300924,163.0901394300924,0.12088716257280827,465.4137742421773
8.0,4.58,70,10,98,-2.884505850652682e-19,-152.37056122616139,152.37056122616139,0.11593241474039791,451.6566262342954
8.0,4.58,70,10,99,-6.575410391854365e-19,150.35439224709884,150.35439224709884,0.11572940377240476,424.87429114203593
8.0,4.58,70,10,100,-1.848334749401266e-18,-140.16086113398148,140.16086113398148,0.11252869443191159,412.00573106385554
8.0,4.58,70,10,101,-1.842468964361338e-18,138.16181031818996,138.16181031818996,0.11109009720025433,386.0166579167775
8.0,4.58,70,10,102,-4.812442477776832e-19,-128.5268950433515,128.5268950433515,0.11287514294745322,374.1842359955027
8.0,4.58,70,10,103,-1.7856470265172263e-20,126.54747980055983,126.54747980055983,0.10994924457517906,348.9735709789758
8.0,4.58,70,10,104,1.758294413611979e-18,-117.43528427047745,117.43528427047745,0.11775781736185562,338.4448223053633
8.0,4.58,70,10,105,1.9584999461133873e-18,115.46525823614424,115.46525823614424,0.11382571381886408,314.00226441792984
8.0,4.58,70,10,106,1.1739144968119057e-18,-106.82601151488545,106.82601151488545,0.12492175482588361,304.7146667092083
8.0,4.58,70,10,107,5.960636675462362e-19,104.85892797184098,104.85892797184098,0.12079239311594156,280.9543100034398
8.0,4.58,70,10,108,-1.6622163052548755e-18,-96.7078886318747,96.7078886318747,0.13006425235652994,272.69846027840845
8.0,4.58,70,10,109,-2.2024394504778815e-18,94.75923532913814,94.75923532913814,0.12658324706202412,249.51780333393864
8.0,4.58,70,10,110,-2.132045471484827e-18,-87.15511053569065,87.15511053569065,0.130392533268517,242.34225594341345
8.0,4.58,70,10,111,-1.6118774563370755e-18,85.24364033125468,85.24364033125468,0.1282285180883698,219.73547371276825
8.0,4.58,70,10,112,9.445605967439543e-19,-78.1865752401755,78.1865752401755,0.1268079976355804,213.96522904549505
8.0,4.58,70,10,113,1.7372375768465955e-18,76.30167190005469,76.30167190005469,0.1258724024396789,191.9219105975311
8.0,4.58,70,10,114,2.56436221433926e-18,-69.72201785656209,69.72201785656209,0.12223923012667712,187.85597818352764
8.0,4.58,70,10,115,2.192628065062028e-18,67.84389758999615,67.84389758999615,0.12114380374966807,166.17647708978592
8.0,4.58,70,10,116,-3.983203461312972e-19,-61.71121624191012,61.71121624191012,0.11866807491855301,163.71194842748298
8.0,4.58,70,10,117,-1.467961619570068e-18,59.852210037202696,59.852210037202696,0.11563235359413711,142.11307091407338
8.0,4.58,70,10,118,-3.41180807233892e-18,-54.225633018071804,54.225633018071804,0.11771786187151786,141.14637379825376
8.0,4.58,70,10,119,-3.3193434351665294e-18,52.419293164862225,52.419293164862225,0.11257701798383817,119.4896690322904
8.0,4.58,70,10,120,-1.0349564726965531e-18,-47.35037855303325,47.35037855303325,0.1220656020923342,120.51285706535262
8.0,4.58,70,10,121,4.375398662283554e-19,45.60100541675332,45.60100541675332,0.116411830405797,98.58799033553875
8.0,4.58,70,10,122,3.2500102988441676e-18,-41.032032290754046,41.032032290754046,0.13349402353602352,102.63005057416348
8.0,4.58,70,10,123,3.654169622070629e-18,39.30257537588742,39.30257537588742,0.12876063438307186,79.75272390757202
8.0,4.58,70,10,124,1.834215694326614e-18,-35.159280608412345,35.159280608412345,0.14918520256002232,87.92765624837206
8.0,4.58,70,10,125,4.003536888072881e-20,33.44019793231968,33.44019793231968,0.14346672018105272,62.70343564072308
8.0,4.58,70,10,126,-3.671618108964055e-18,-29.768513859087346,29.768513859087346,0.16257935568695295,76.2771173143732
8.0,4.58,70,10,127,-5.0016659901300356e-18,28.098266829152845,28.098266829152845,0.1493095804038373,46.944741847758806
8.0,4.58,70,10,128,-3.974762089382118e-18,-25.019248455539653,25.019248455539653,0.18085172227883461,69.36243462373925
8.0,4.58,70,10,129,1.6539635242498128e-18,-21.01901690721985,21.01901690721985,0.2491099243524743,71.22941785428443
8.0,4.58,70,10,130,5.0431290273719545e-18,-17.829463488036968,17.829463488036968,0.37065824640261885,61.712585005692446
8.0,4.58,70,10,131,-9.470165540593512e-19,-14.932460983512572,14.932460983512572,0.2747300762884151,19.74704968162208
8.0,4.58,70,10,132,2.2871829581506637e-22,-3.5617421411015937,3.5617421411015937,0.23352388245693106,4240.802480824714
8.0,4.58,70,10,133,-1.293488970496316e-17,-10.023625128095995,10.023625128095995,0.6974793226850032,23.026863922166488
8.0,4.58,70,10,134,-1.5435359108067727e-18,23.381844944466202,23.381844944466202,0.14593836002491473,32.67909334117754
8.0,4.58,70,10,135,5.825570072560806e-18,19.184470963838166,19.184470963838166,0.1504961869751582,20.466151063900746
8.0,4.58,70,10,136,4.1729794815684386e-19,15.437327821717787,15.437327821717787,0.20420017732297074,10.20571961789898
8.0,4.58,70,10,137,5.348888281552244e-22,12.721072842156746,12.721072842156746,0.10984904648397581,33215.59467094113
8.0,4.58,70,10,138,-1.9930182593591372e-17,12.40009808792902,12.40009808792902,0.4366844459128925,2.19685802459287
8.0,4.58,70,10,139,8.024947214854701e-18,-0.040623300755914166,0.040623300755914166,0.4465566199564174,56.20230884792769
8.0,4.58,70,10,140,5.904335474677661e-19,0.020722276797683868,0.020722276797683868,0.40415172580704595,18384.384128832153
8.0,4.58,70,10,141,7.991116164083709e-15,0.007875115932170483,0.007875115932170483,0.14616295732141973,29.627952370880088
8.0,4.58,70,10,142,-3.9360475825493736e-10,0.0020657904849582386,0.002065790484958276,0.3033246124626976,218.64775714652947
8.0,4.58,70,10,143,0.00014462352285367415,-0.001096461582980184,0.001105958392668557,0.19562290725246456,382.4800993098423
8.0,4.58,70,10,144,-0.00014462333961808973,-0.001096459850701006,0.001105956651303098,0.19562254576875446,382.4796710794262
8.0,4.58,70,10,145,2.0459135856080779e-10,0.000984137481221576,0.0009841374812215972,0.19759960114699035,429.50343339220893
8.0,4.58,70,10,146,-3.3691201883616175e-05,-0.0007975288198973254,0.0007982401365824593,0.030480914821983483,368.0449992414747
8.0,4.58,70,10,147,3.3691158183482344e-05,-0.0007975288327877303,0.0007982401476169335,0.030480995531162753,368.04514841945667
8.0,4.58,70,10,148,8.8528518315478e-05,0.0007182197252531189,0.0007236552164517296,0.12883929385541215,848.261261827882
8.0,4.58,70,10,149,-8.85283981836131e-05,0.0007182198630087504,0.0007236553384763111,0.12883943308431248,848.260917389272
8.0,4.58,70,10,150,-0.00021430633985479398,0.0005181095670803758,0.000560682379607361,0.13150557660675508,900.0139304539047
8.0,4.58,70,10,151,0.00021430626789264298,0.0005181094924140416,0.0005606822831047982,0.13150570543025686,900.0142062530709
8.0,4.58,70,10,152,1.2581524580812264e-11,0.0005443698624844688,0.0005443698624844689,0.049944575640883705,982.5251003740567
8.0,4.58,70,10,153,-3.8123211198588535e-12,-0.0005275918176118508,0.0005275918176118508,0.1398655992141854,1118.7187804015932
8.0,4.58,70,10,154,-5.343629344270853e-11,-0.0004881041704911155,0.0004881041704911184,0.27359207856506557,1372.6963977965534
8.0,4.58,70,10,155,1.0622791619289996e-10,0.0004659441572213247,0.0004659441572213368,0.33799668614063966,1611.249862798183
8.0,4.58,70,10,156,-0.0001410198138547659,-0.0003417382599173796,0.00036969125793152223,0.4559990804386602,1470.734615498371
8.0,4.58,70,10,157,0.0001410197574254356,-0.00034173825327928954,0.0003696912302702196,0.45599875051357497,1470.7347747648657
8.0,4.58,70,10,158,-5.110971464726949e-12,-0.00037593325156032027,0.00037593325156032027,0.18912668984740108,1677.8882738230695
8.0,4.58,70,10,159,-6.475558614557461e-12,-0.00033326279812228584,0.0003332627981222859,0.17746235941363148,1836.699306145765
8.0,4.58,70,10,160,5.961344166439996e-12,0.00032307267522156116,0.0003230726752215612,0.17312515464509207,1962.6776410166315
8.0,4.58,70,10,161,-1.6096764434129095e-11,-0.0002741390629497984,0.00027413906294979887,0.06949833959741925,2216.157265445324
8.0,4.58,70,10,162,-1.9774456636197996e-11,0.0002925742655003692,0.0002925742655003698,0.06428875564364361,2061.1126809362822
8.0,4.58,70,10,163,4.2737090716498056e-11,0.00027641400125821326,0.00027641400125821657,0.34367246870429835,2523.435799114244
8.0,4.58,70,10,164,7.240286397144252e-11,-0.00022570548166627575,0.00022570548166628732,0.16677662781398522,2733.447239756656
8.0,4.58,70,10,165,-9.642745674935221e-11,0.0002469396992083337,0.0002469396992083525,0.058793692584934235,2678.1450949041264
8.0,4.58,70,10,166,-7.914395886733897e-12,0.0002280824461556654,0.0002280824461556655,0.3469429864502813,2911.9632154051087
8.0,4.58,70,10,167,-2.4854245702471843e-05,-0.00017449736753876645,0.00017625851697832416,0.28971125505849843,3407.7538031728445
8.0,4.58,70,10,168,2.485427274900994e-05,-0.00017449734654761742,0.00017625850001075542,0.28971125836037614,3407.7566270785755
8.0,4.58,70,10,169,-1.9108758332883093e-13,-0.0001780327872401612,0.0001780327872401612,0.41627497098546495,3423.343020247339
8.0,4.58,70,10,170,6.9873538593143145e-15,-0.00014638131247567498,0.00014638131247567498,0.40912185270662527,3410.0810359706124
8.0,4.58,70,10,171,-1.317997810983647e-13,0.000169195356669801,0.000169195356669801,0.21384733784162624,3327.9096564492856
8.0,4.58,70,10,172,1.907966056199531e-14,0.00017556046764363552,0.00017556046764363552,0.4783190405722168,3636.652612478631
8.0,4.58,70,10,173,5.983706020432821e-14,0.00014861362071661135,0.00014861362071661135,0.30406449965515553,3038.9219810281643
8.0,4.58,70,10,174,7.454000998553561e-14,0.00011113993686209321,0.00011113993686209321,0.3144323657095066,2761.1083050633806
8.0,4.58,70,10,175,-7.250558424497748e-14,-0.00011034122848587599,0.00011034122848587599,0.07713645382515046,3187.238215772004
8.0,4.58,70,10,176,8.31783857680596e-14,-8.733070495604423e-05,8.733070495604423e-05,0.2277065357769744,4638.39303354708
8.0,4.58,70,10,177,1.49604290115595e-14,8.594314409422749e-05,8.594314409422749e-05,0.2731611930621685,3735.77030120881
8.0,4.58,70,10,178,-1.0282862826798551e-12,7.387341499133892e-05,7.387341499133892e-05,0.13354456796292194,2472.4445688839155
8.0,4.58,70,10,179,-7.375940438106319e-13,-4.6799614442836824e-05,4.6799614442836824e-05,0.21405782679572882,3161.098366749885
8.0,4.58,70,10,180,1.2792396876593596e-12,-3.739011947099035e-05,3.7390119470990365e-05,0.2691889655114914,4281.301070697384
8.0,4.58,70,10,181,2.117452172985799e-12,3.224885856954851e-05,3.224885856954858e-05,0.29159760664619166,2682.8572277175717
8.0,4.58,70,10,182,1.081425586691924e-10,-1.655747804603167e-05,1.6557478046384827e-05,0.3182567174337419,2330.8283800700187
8.0,4.58,70,10,183,-8.75719573977013e-12,1.6112658218068426e-05,1.6112658218070805e-05,0.08849603753040529,3092.061618210626
8.0,4.58,70,10,184,1.3526301468742969e-06,5.573964640030821e-06,5.73573797540884e-06,0.4273128154537013,5498.700568776354
8.0,4.58,70,10,185,-1.352731205737424e-06,5.573997403469194e-06,5.7357936476879235e-06,0.4273151694187344,5498.866066433783
8.0,4.58,70,10,186,4.419321592778707e-21,-3.4618847076154956e-06,3.4618847076154956e-06,0.6045407144185679,7862.782843443217
8.0,4.58,70,10,187,-4.904318520910932e-22,-7.43294804258595e-07,7.43294804258595e-07,0.5607946208854182,5427.035925330192
8.0,4.58,70,10,188,-4.077757127772278e-23,-1.1807241774530729e-07,1.1807241774530729e-07,0.6330089460986422,7336.488753909727
8.0,4.58,70,10,189,-1.5389528117174303e-22,5.646198927529201e-08,5.646198927529201e-08,0.6934840571576704,9036.127652993826
8.0,4.58,70,10,190,-1.840270601144907e-24,-3.8186393273033677e-10,3.8186393273033677e-10,0.8608894417740599,1319129.927640539
8.0,4.58,70,10,191,1.3259793983671683e-22,-4.057775323101077e-08,4.057775323101077e-08,0.5987191555492934,12791.43552385609
8.0,4.58,70,10,192,2.024162690098867e-22,5.789896291521345e-08,5.789896291521345e-08,0.6926951254607426,9056.610694190935
8.0,4.58,70,10,193,-6.459713391129745e-25,1.4620456887318851e-09,1.4620456887318851e-09,0.8149048639921848,9254.050281327818
8.0,4.58,70,10,194,2.409362754753228e-24,-3.323352705001494e-10,3.323352705001494e-10,0.7930318326341577,56866.43674266756
8.0,4.58,70,10,195,-7.155894143276379e-25,-2.0785890707328274e-10,2.0785890707328274e-10,0.7215747219279294,26321.355689800384
8.0,4.58,70,10,196,-8.747206377446958e-25,-3.961883873881254e-11,3.961883873881254e-11,0.5708007011809377,7556.895493618686
8.0,4.58,70,10,197,3.41938827785454e-25,-2.99751747743599e-11,2.99751747743599e-11,0.48971257306790494,47602.02297339406
8.0,4.58,70,10,198,3.633572757936059e-27,-3.0624902605568295e-11,3.0624902605568295e-11,0.39011809849956885,8393.530872598392
8.0,4.58,70,10,199,-4.804018484422212e-26,4.591537722026438e-12,4.591537722026438e-12,0.6660351425953493,34265.96752711007
8.0,4.58,70,10,200,5.239523159874945e-28,-1.3629913573595494e-13,1.3629913573595494e-13,0.8778133891868903,34639.38505718314
8.0,4.58,70,10,201,-3.2718772488454687e-28,-7.074824665350027e-13,7.074824665350027e-13,0.9124583503164424,48953.498364417654
8.0,4.58,70,10,202,6.940804330443376e-29,2.3226485346008634e-13,2.3226485346008634e-13,0.6544791132461248,27113.69844293325
8.0,4.58,70,10,203,8.840054256336711e-29,-4.678086834543652e-15,4.678086834543652e-15,0.7173091500425391,16224.272443212682
8.0,4.58,70,10,204,-1.5600937269570562e-30,1.4941294418172001e-16,1.4941294418172001e-16,0.5617181208633081,37573.548846676356
8.0,4.58,70,10,205,8.198699192419288e-31,-1.0402898385540063e-14,1.0402898385540063e-14,0.6220398292357776,14504.9902993452
8.0,4.58,70,11,0,-1.049678078006008e-26,974951.2946759809,974951.2946759809,0.0005842007343146692,198500.12149856286
8.0,4.58,70,11,1,-7.981768884162478e-27,-683757.7110137446,683757.7110137446,0.00028009153393158547,197958.9210795028
8.0,4.58,70,11,2,2.8749406098964906e-25,198362.08918883686,198362.08918883686,1.7463256593961467e-05,65175.68523352709
8.0,4.58,70,11,3,-3.993151005885629e-25,-140763.20427568688,140763.20427568688,1.426770929082815e-05,65226.635161430124
8.0,4.58,70,11,4,-6.018062436627792e-25,65358.90720783764,65358.90720783764,8.104632446441096e-06,30801.36474308509
8.0,4.58,70,11,5,3.405102516278312e-24,-47103.57598093926,47103.57598093926,1.330251986120288e-05,30805.392323090513
8.0,4.58,70,11,6,-6.153592641033457e-20,-26968.712049520338,26968.712049520338,0.9999983670905,101896.95591770334
8.0,4.58,70,11,7,-5.847617612638888e-20,26772.016460254203,26772.016460254203,0.9999980957701132,100916.54380551017
8.0,4.58,70,11,8,2.805723541507206e-24,28162.363061340537,28162.363061340537,0.0003182289585760159,17834.325456361228
8.0,4.58,70,11,9,-7.904386591191552e-26,-20670.428720812448,20670.428720812448,7.016252797804919e-05,17695.199090042326
8.0,4.58,70,11,10,7.649999935340582e-24,14418.699824515737,14418.699824515737,0.00013831200126134484,11481.292088150338
8.0,4.58,70,11,11,-6.066918135667155e-20,10902.780025576998,10902.780025576998,0.9999928566870823,40015.679562784906
8.0,4.58,70,11,12,-5.759651849099739e-20,-11012.960103295496,11012.960103295496,0.9999865866337689,40322.32938584574
8.0,4.58,70,11,13,-3.5731371381362265e-23,-10797.153505305167,10797.153505305167,0.029468632877822032,12558.109470583378
8.0,4.58,70,11,14,1.471710069865409e-23,8329.694927793029,8329.694927793029,0.00015096447956458432,8088.699047959491
8.0,4.58,70,11,15,3.8386687044691477e-23,-6369.100075679694,6369.100075679694,0.00014559200253709976,8018.240081699056
8.0,4.58,70,11,16,-5.927213839518729e-20,-5325.632777170552,5325.632777170552,0.9999683857838347,19400.844841036946
8.0,4.58,70,11,17,-5.759675581333388e-20,5286.248390791046,5286.248390791046,0.9996496781621287,19195.26388221093
8.0,4.58,70,11,18,4.050968796299045e-22,5262.527965717021,5262.527965717021,0.07780648047576876,6799.994882966439
8.0,4.58,70,11,19,-1.2941213249529628e-22,-4108.603042522711,4108.603042522711,0.0004341621108477103,5916.251746960282
8.0,4.58,70,11,20,-5.521667214066257e-20,-3391.108892501492,3391.108892501492,0.9998909973135758,12192.742622659984
