frame,time,dominant_mode,dominant_amplitude,target_amplitude,shell_fraction,handedness
394,197.0,14,0.84452584641221,0.07184369860584065,1.0,1.0
395,197.5,14,0.843917475756541,0.07185207752431555,1.0,1.0
396,198.0,14,0.8422234690382462,0.07168063551280103,1.0,1.0
397,198.5,14,0.8417541419427789,0.07186445970750638,1.0,1.0
398,199.0,14,0.8431407799084104,0.07185453835208887,1.0,1.0
399,199.5,14,0.8416257891435575,0.07207919135241692,1.0,1.0
400,200.0,14,0.8422412887118019,0.07198984837196039,1.0,1.0
401,200.5,14,0.841097474265404,0.07141722762879209,1.0,1.0
402,201.0,14,0.8399621826607592,0.07154870023473096,1.0,1.0
403,201.5,14,0.839734748115073,0.07171367724277238,1.0,1.0
404,202.0,14,0.8393355072190991,0.07212171033016906,1.0,1.0
405,202.5,14,0.8389526581969879,0.07203080354739146,1.0,1.0
406,203.0,14,0.8399994981743952,0.07145224444971784,1.0,1.0
407,203.5,14,0.8377606033655697,0.07113243108109057,1.0,1.0
408,204.0,14,0.83826681451811,0.07161956320233713,1.0,1.0
409,204.5,14,0.8376346967488121,0.0718626922502171,1.0,1.0
410,205.0,14,0.8387555545955498,0.0719638804039777,1.0,1.0
411,205.5,14,0.838695837367621,0.07135051529367317,1.0,1.0
412,206.0,14,0.8385531194983834,0.07128020296592238,1.0,1.0
413,206.5,14,0.8379444184940066,0.07171864149681274,1.0,1.0
414,207.0,14,0.8389999125855221,0.07217137730966103,1.0,1.0
415,207.5,14,0.8389875351668348,0.07174686502411523,1.0,1.0
416,208.0,14,0.8382528907830687,0.0715533852064183,1.0,1.0
417,208.5,14,0.8389372248252209,0.07159082490034911,1.0,1.0
418,209.0,14,0.8376641684121315,0.07160248444552242,1.0,1.0
419,209.5,14,0.8380860247469438,0.07209691511983699,1.0,1.0
420,210.0,14,0.8378784549001668,0.07172601657534863,1.0,1.0
421,210.5,14,0.8372367783452632,0.07129523292587199,1.0,1.0
422,211.0,14,0.8376251776809762,0.07142678466699462,1.0,1.0
423,211.5,14,0.8366140230119898,0.07183720936705021,1.0,1.0
424,212.0,14,0.8377678511698309,0.07209311114689304,1.0,1.0
425,212.5,14,0.8387753581373819,0.07192212914184141,1.0,1.0
426,213.0,14,0.8393972766137402,0.0716900860532012,1.0,1.0
427,213.5,14,0.8397593531081643,0.07157536153767931,1.0,1.0
428,214.0,14,0.8388368537795355,0.0716916519343101,1.0,1.0
429,214.5,14,0.8398738733230114,0.07210573409056119,1.0,1.0
430,215.0,14,0.840052517233283,0.07202988726913534,1.0,1.0
431,215.5,14,0.8411366554267796,0.07191682953229829,1.0,1.0
432,216.0,14,0.8418153437575211,0.07167645598326654,1.0,1.0
433,216.5,14,0.84062870494475,0.07156994820919986,1.0,1.0
434,217.0,14,0.8404065553244267,0.07183107072117809,1.0,1.0
435,217.5,14,0.8415716339170347,0.07175085033958181,1.0,1.0
436,218.0,14,0.8407842228870555,0.07183228818459378,1.0,1.0
437,218.5,14,0.8403267628076773,0.07150458586154602,1.0,1.0
438,219.0,14,0.8407983378638094,0.07159365791939014,1.0,1.0
439,219.5,14,0.8395359193393759,0.07144928107070517,1.0,1.0
440,220.0,14,0.8404975314475374,0.07156972024612043,1.0,1.0
441,220.5,14,0.8402073722661536,0.07146338231632825,1.0,1.0
442,221.0,14,0.8412373178076729,0.0716532451637993,1.0,1.0
443,221.5,14,0.8407510963312338,0.07180606221317141,1.0,1.0
444,222.0,14,0.8418015671619321,0.07190531078575463,1.0,1.0
445,222.5,14,0.8411453529888506,0.07178032084210977,1.0,1.0
446,223.0,14,0.8421405144171148,0.07175718986689558,1.0,1.0
447,223.5,14,0.841808776380585,0.07163965439104156,1.0,1.0
448,224.0,14,0.8423726345291574,0.07146601552073775,1.0,1.0
449,224.5,14,0.8424685734709257,0.07178833797833976,1.0,1.0
450,225.0,14,0.8430220117102529,0.07235380234160102,1.0,1.0
451,225.5,14,0.8428563789363125,0.07195416780154851,1.0,1.0
452,226.0,14,0.8432647184126296,0.07145462690370735,1.0,1.0
453,226.5,14,0.8438961361706723,0.0713404050445733,1.0,1.0
454,227.0,14,0.8435589847908005,0.0719868467404294,1.0,1.0
455,227.5,14,0.8437179865462512,0.07226240840873081,1.0,1.0
456,228.0,14,0.8454716790447536,0.07183586721195402,1.0,1.0
457,228.5,14,0.8442993197906722,0.07149737106749578,1.0,1.0
458,229.0,14,0.8446088115427244,0.07198274133761406,1.0,1.0
459,229.5,14,0.8454999414390622,0.07201564809851838,1.0,1.0
460,230.0,14,0.8456262833283461,0.07150615894822818,1.0,1.0
461,230.5,14,0.8453126701766049,0.07155166406442531,1.0,1.0
462,231.0,14,0.8457959780793186,0.07174570967483081,1.0,1.0
463,231.5,14,0.8471516938091994,0.07178288523723755,1.0,1.0
464,232.0,14,0.8461368584274983,0.07173311713798472,1.0,1.0
465,232.5,14,0.8460047291135403,0.07191759315553686,1.0,1.0
466,233.0,14,0.8474788302384992,0.07219360849869308,1.0,1.0
467,233.5,14,0.8480156725843795,0.07216940450307432,1.0,1.0
468,234.0,14,0.8476261716377598,0.07195701263730296,1.0,1.0
469,234.5,14,0.8470406990791804,0.07191612510877216,1.0,1.0
470,235.0,14,0.8477922303244905,0.07210933367046145,1.0,1.0
471,235.5,14,0.8484598174459289,0.07212668905245649,1.0,1.0
472,236.0,14,0.8476890496043189,0.07187537935924479,1.0,1.0
473,236.5,14,0.8473382646544978,0.07148014290054049,1.0,1.0
474,237.0,14,0.8478233700508861,0.07173120367733501,1.0,1.0
475,237.5,14,0.8484774977832157,0.0723989207546168,1.0,1.0
476,238.0,14,0.8482882651883489,0.07225278967010455,1.0,1.0
477,238.5,14,0.8478179807781259,0.07164043368505682,1.0,1.0
478,239.0,14,0.8469716441441698,0.07141761340089281,1.0,1.0
479,239.5,14,0.8468270343657224,0.07199075682901453,1.0,1.0
480,240.0,14,0.8478102995236082,0.0722427976240796,1.0,1.0
481,240.5,14,0.847366324882185,0.07173481621017933,1.0,1.0
482,241.0,14,0.8460526358369996,0.07150183311130832,1.0,1.0
483,241.5,14,0.8464995263208653,0.07192031904824811,1.0,1.0
484,242.0,14,0.8460491177972647,0.07208627391248978,1.0,1.0
485,242.5,14,0.8469408808338116,0.07206502536140567,1.0,1.0
486,243.0,14,0.8485452040838554,0.07181216865658817,1.0,1.0
487,243.5,14,0.849014356887564,0.0718923065208007,1.0,1.0
488,244.0,14,0.8496514145551027,0.07222958227840844,1.0,1.0
489,244.5,14,0.8483735870866583,0.07204790590477321,1.0,1.0
490,245.0,14,0.8490685399865141,0.07202015141362879,1.0,1.0
491,245.5,14,0.8487753815085322,0.07194269677392409,1.0,1.0
492,246.0,14,0.8501889611126516,0.07196301310499888,1.0,1.0
493,246.5,14,0.8509253169620987,0.07233562468588872,1.0,1.0
494,247.0,14,0.8504607938741019,0.07202897936578194,1.0,1.0
495,247.5,14,0.8502951614797066,0.07190917864405265,1.0,1.0
496,248.0,14,0.850391428236858,0.07195585596039815,1.0,1.0
497,248.5,14,0.8496077928496081,0.07210278348727718,1.0,1.0
498,249.0,14,0.8493731717708994,0.07204733739878404,1.0,1.0
499,249.5,14,0.8485435169592084,0.07168434432778917,1.0,1.0
500,250.0,14,0.848673744634459,0.07180178892030993,1.0,1.0
